Benchmarks	
	system.cpu.cpi
	system.cpu.dcache.overall_miss_rate::total
	system.cpu.icache.overall_miss_rate::total
	system.l2.overall_miss_rate::total
	

speclibm_default	0.262327	2.623265	0.060971	0.000094	0.999944	
speclibm_0	0.262327	2.623265	0.060971	0.000094	0.999945
speclibm_1	0.262327	2.623265	0.060971	0.000094	0.999945
speclibm_2	0.262327	2.623265	0.060971	0.000085	0.999979
speclibm_3	0.262076	2.620756	0.060971	0.000094	0.999945
speclibm_4	0.198913	1.989132	0.030487	0.000112	0.999800
speclibm_5	0.198913	1.989132	0.030487	0.000112	0.999800
speclibm_6	0.199046	1.990458	0.030487	0.000112	0.999800
speclibm_7	0.199046	1.990458	0.030487	0.000112	0.999799
speclibm_8	0.198913	1.989132	0.030487	0.000112	0.999799
