Benchmarks	
	system.cpu.cpi
	system.cpu.dcache.overall_miss_rate::total
	system.cpu.icache.overall_miss_rate::total
	system.l2.overall_miss_rate::total
	

specsjeng_default	0.704056	7.040561	0.121831	0.000020	0.999972	
specsjeng_0	0.704056	7.040561	0.121831	0.000020	0.999978
specsjeng_1	0.704060	7.040599	0.121830	0.000020	0.999979
specsjeng_2	0.704056	7.040561	0.121830	0.000020	0.999979
specsjeng_3	0.703917	7.039166	0.121831	0.000019	0.999985
specsjeng_4	0.497470	4.974696	0.060918	0.000015	0.999949
specsjeng_5	0.497470	4.974696	0.060918	0.000015	0.999949
specsjeng_6	0.497435	4.974347	0.060918	0.000015	0.999949
specsjeng_7	0.497435	4.974354	0.060918	0.000015	0.999949
specsjeng_8	0.497214	4.972141	0.060918	0.000013	0.999975
